"site","who","transect","segment","specimen_number","gross_ID","plant","notes","insect_order","insect_family","insect_subfamily","insect_genus","insect_species","fine_ID","date","year","captured","finest_ID","drought"
"Gothic Town","ED","P3",8,NA,"Bombus bifarius","Potentilla pulcherrima","worker, r,o,_,o","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","2017-07-20",2017,"True","Bombus bifarius","non-drought"
"Gothic Town","ED","P3",8,30855,"Hemiptera","Potentilla pulcherrima","","Hemiptera",NA,"","","","","2017-07-20",2017,"True","Hemiptera","non-drought"
"Gothic Town","ED","P3",8,NA,"Bombus bifarius","Potentilla pulcherrima","worker, r,_,o,o","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","2017-07-20",2017,"True","Bombus bifarius","non-drought"
"Virginia Basin","ED","P7",7,30856,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2017-07-21",2017,"True","Other fly","non-drought"
"Virginia Basin","ED","P7",7,30857,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","Drymeia/Hydrotaea","2017-07-21",2017,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","ED","P7",7,30858,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P7",7,NA,"Small black solitary bee","Potentilla pulcherrima","","Hymenoptera",NA,"","","","","2017-07-21",2017,"False","Small black solitary bee","non-drought"
"Virginia Basin","ED","P7",7,NA,"Small black solitary bee","Senecio crassulus","","Hymenoptera",NA,"","","","","2017-07-21",2017,"False","Small black solitary bee","non-drought"
"Virginia Basin","ED","P7",7,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P7",7,NA,"Small black solitary bee","Potentilla pulcherrima","","Hymenoptera",NA,"","","","","2017-07-21",2017,"False","Small black solitary bee","non-drought"
"Virginia Basin","ED","P1",4,30859,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",4,NA,"Bombus appositus","Senecio crassulus","Queen","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","2017-07-21",2017,"True","Bombus appositus","non-drought"
"Virginia Basin","ED","P1",4,30860,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"True","Other fly","non-drought"
"Virginia Basin","ED","P1",4,30861,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",4,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P1",4,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P1",4,30862,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",4,NA,"Other fly","Linum lewisii","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P1",4,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P1",4,30863,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",4,30864,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",4,30865,"Other fly","Senecio crassulus","","Diptera",NA,"","","","Drymeia/Hydrotaea","2017-07-21",2017,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","ED","P1",4,30866,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",4,30867,"Other fly","Senecio crassulus","","Diptera","Muscidae","Phaoniinae","Phaonia","","Phaonia","2017-07-21",2017,"True","Phaonia","non-drought"
"Virginia Basin","ED","P1",4,30868,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"True","Other fly","non-drought"
"Virginia Basin","ED","P1",4,30869,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",4,30870,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",4,30871,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",4,30872,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",4,30873,"Small black solitary bee","Senecio crassulus","","Hymenoptera","Andrenidae","Panurginae","Panurginus","ineptus","Panurginus ineptus","2017-07-21",2017,"True","Panurginus ineptus","non-drought"
"Virginia Basin","ED","P1",4,NA,"Bombus sylvicola","Senecio crassulus","worker, w,-,r,-","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","Bombus sylvicola","2017-07-21",2017,"True","Bombus sylvicola","non-drought"
"Virginia Basin","ED","P1",4,30874,"Small black solitary bee","Senecio crassulus","","Hymenoptera","Andrenidae","Panurginae","Panurginus","ineptus","Panurginus ineptus","2017-07-21",2017,"True","Panurginus ineptus","non-drought"
"Virginia Basin","ED","P1",4,NA,"Bombus flavifrons","Senecio crassulus","worker, w,r,-,-","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","2017-07-21",2017,"True","Bombus flavifrons","non-drought"
"Virginia Basin","ED","P1",4,30875,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Phaoniinae","Phaonia","","Phaonia","2017-07-21",2017,"True","Phaonia","non-drought"
"Virginia Basin","ED","P3",10,NA,"Bombus sylvicola","Castilleja sulphurea","worker, w,-,-,r","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","Bombus sylvicola","2017-07-21",2017,"True","Bombus sylvicola","non-drought"
"Virginia Basin","ED","P3",10,30876,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","Drymeia/Hydrotaea","2017-07-21",2017,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","ED","P3",10,30877,"Other fly","Potentilla pulcherrima","","Diptera","Anthomyiidae","","","","Anthomyiidae 3","2017-07-21",2017,"True","Anthomyiidae 3","non-drought"
"Virginia Basin","ED","P3",10,30878,"Syrphidae","Senecio crassulus","","Diptera","Syrphidae","Syrphinae","Lapposyrphus","","Lapposyrphus 1","2017-07-21",2017,"True","Lapposyrphus 1","non-drought"
"Virginia Basin","ED","P3",10,NA,"Bombus frigidus","Senecio crassulus","worker, w,r,-,-","Hymenoptera","Apidae","Apinae","Bombus","frigidus","Bombus frigidus","2017-07-21",2017,"True","Bombus frigidus","non-drought"
"Virginia Basin","ED","P3",10,30879,"Other fly","Castilleja sulphurea","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P3",10,30880,"Other fly","Senecio crassulus","","Diptera",NA,"","","","Drymeia/Hydrotaea","2017-07-21",2017,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","ED","P7",5,30881,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P7",5,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P7",5,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P7",5,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P7",5,NA,"Bombus frigidus","Senecio crassulus","worker, w,-,-,r","Hymenoptera","Apidae","Apinae","Bombus","frigidus","Bombus frigidus","2017-07-21",2017,"True","Bombus frigidus","non-drought"
"Virginia Basin","ED","P7",5,NA,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P7",5,30882,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P7",5,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P7",5,30883,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P7",5,NA,"Bombus bifarius","Senecio crassulus","worker, w,-,-,r","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","2017-07-21",2017,"True","Bombus bifarius","non-drought"
"Virginia Basin","ED","P7",5,NA,"Bombus frigidus","Senecio crassulus","worker, w,-,r,-","Hymenoptera","Apidae","Apinae","Bombus","frigidus","Bombus frigidus","2017-07-21",2017,"True","Bombus frigidus","non-drought"
"Virginia Basin","ED","P7",5,NA,"Other fly","Helianthella quinquenervis","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P7",5,NA,"Other fly","Helianthella quinquenervis","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P3",8,NA,"Bombus mixtus","Linum lewisii","worker, w,r,w,r","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","2017-07-21",2017,"True","Bombus mixtus","non-drought"
"Virginia Basin","ED","P3",8,30884,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","Drymeia/Hydrotaea","2017-07-21",2017,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","ED","P3",8,30885,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Phaoniinae","Phaonia","","Phaonia","2017-07-21",2017,"True","Phaonia","non-drought"
"Virginia Basin","ED","P3",8,30886,"Other fly","Potentilla pulcherrima","","Diptera","Anthomyiidae","","","","Anthomyiidae sp.","2017-07-21",2017,"True","Anthomyiidae sp.","non-drought"
"Virginia Basin","ED","P3",8,30887,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","Drymeia/Hydrotaea","2017-07-21",2017,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","ED","P3",8,NA,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P3",8,NA,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P3",8,30888,"Small black solitary bee","Potentilla pulcherrima","","Hymenoptera","Andrenidae","Panurginae","Panurginus","ineptus","Panurginus ineptus","2017-07-21",2017,"True","Panurginus ineptus","non-drought"
"Virginia Basin","ED","P3",8,30889,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P3",8,30890,"Syrphidae","Senecio crassulus","","Diptera","Syrphidae","Syrphinae","Platycheirus","","Platycheirus 2","2017-07-21",2017,"True","Platycheirus 2","non-drought"
"Virginia Basin","ED","P3",8,30891,"Other fly","Potentilla pulcherrima","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2017-07-21",2017,"True","Symphoromyia","non-drought"
"Virginia Basin","ED","P3",8,30892,"Other fly","Hymenoxys hoopesii","","Diptera",NA,"","","","","2017-07-21",2017,"True","Other fly","non-drought"
"Virginia Basin","ED","P3",8,30893,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2017-07-21",2017,"True","Other fly","non-drought"
"Virginia Basin","ED","P3",8,NA,"Other fly","Hymenoxys hoopesii","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P3",8,NA,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P3",8,30894,"Small black solitary bee","Potentilla pulcherrima","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",6,30895,"Small black solitary bee","Senecio crassulus","","Hymenoptera","Andrenidae","Panurginae","Panurginus","ineptus","Panurginus ineptus","2017-07-21",2017,"True","Panurginus ineptus","non-drought"
"Virginia Basin","ED","P1",6,30896,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",6,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P1",6,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P1",6,30897,"Other fly","Senecio crassulus","","Diptera","Tachinidae","","","","Tachinidae 3","2017-07-21",2017,"True","Tachinidae 3","non-drought"
"Virginia Basin","ED","P1",6,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P1",6,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","ED","P1",6,NA,"Bombus bifarius","Senecio crassulus","worker, w,r,r,r","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","2017-07-21",2017,"True","Bombus bifarius","non-drought"
"Virginia Basin","ED","P1",6,30898,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2017-07-21",2017,"True","Thricops","non-drought"
"Virginia Basin","ED","P1",6,NA,"Bombus frigidus","Senecio crassulus","previously tagged, ","Hymenoptera","Apidae","Apinae","Bombus","frigidus","Bombus frigidus","2017-07-21",2017,"True","Bombus frigidus","non-drought"
"Virginia Basin","ED","P1",6,30899,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Phaoniinae","Phaonia","","Phaonia","2017-07-21",2017,"True","Phaonia","non-drought"
"Virginia Basin","ED","P1",6,30900,"Syrphidae","Potentilla pulcherrima","","Diptera","Syrphidae","Eristalinae","Eristalis","","Eristalis","2017-07-21",2017,"True","Eristalis","non-drought"
"Virginia Basin","ED","P1",6,NA,"Bombus bifarius","Senecio crassulus","worker w,-,r,r","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","2017-07-21",2017,"True","Bombus bifarius","non-drought"
"Virginia Basin","KE","P3",4,NA,"Bombus bifarius","Senecio crassulus","worker, w,r,-,r","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","2017-07-21",2017,"True","Bombus bifarius","non-drought"
"Virginia Basin","KE","P3",4,NA,"Bombus sylvicola","Senecio crassulus","worker, w,r,-,-","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","Bombus sylvicola","2017-07-21",2017,"True","Bombus sylvicola","non-drought"
"Virginia Basin","KE","P5",2,NA,"Bombus bifarius","Senecio crassulus","worker, w,-,r,-","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","2017-07-21",2017,"True","Bombus bifarius","non-drought"
"Virginia Basin","KE","P5",2,NA,"Bombus flavifrons","Senecio crassulus","worker, w,-,r,-","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","2017-07-21",2017,"True","Bombus flavifrons","non-drought"
"Virginia Basin","KE","P3",2,NA,"Bombus bifarius","Senecio crassulus","worker, w,o,-,-","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","2017-07-21",2017,"True","Bombus bifarius","non-drought"
"Virginia Basin","KE","P3",2,NA,"Bombus bifarius","Senecio crassulus","w,w,w,w","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","2017-07-21",2017,"True","Bombus bifarius","non-drought"
"Virginia Basin","KE","P3",2,NA,"Bombus sylvicola","Senecio crassulus","worker, w,o,-,-","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","Bombus sylvicola","2017-07-21",2017,"True","Bombus sylvicola","non-drought"
"Virginia Basin","KE","P5",2,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P5",2,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P5",10,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P5",10,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P5",10,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P5",10,NA,"Syrphidae","Senecio crassulus","","Diptera","Syrphidae","","","","","2017-07-21",2017,"True","Syrphidae","non-drought"
"Virginia Basin","KE","P5",10,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P5",10,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P5",10,NA,"Small black solitary bee","Senecio crassulus","","Hymenoptera",NA,"","","","","2017-07-21",2017,"False","Small black solitary bee","non-drought"
"Virginia Basin","KE","P5",10,NA,"Syrphidae","Senecio crassulus","","Diptera","Syrphidae","","","","","2017-07-21",2017,"True","Syrphidae","non-drought"
"Virginia Basin","KE","P5",10,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P3",2,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P3",2,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P3",2,NA,"Other fly","Senecio crassulus","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P5",7,NA,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P5",7,NA,"Small black solitary bee","Potentilla pulcherrima","","Hymenoptera",NA,"","","","","2017-07-21",2017,"False","Small black solitary bee","non-drought"
"Virginia Basin","KE","P7",6,NA,"Other fly","Ligusticum porteri","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
"Virginia Basin","KE","P7",6,NA,"Other fly","Ligusticum porteri","","Diptera",NA,"","","","","2017-07-21",2017,"False","Other fly","non-drought"
